"Symbol","Date","Open","High","Low","Close","Volume"
"  HUBC","  2017-03-13","  134.13","  134.99","  132.00","  133.07","  113600"
"  HUBC","  2017-03-10","  133.69","  136.00","  131.00","  134.13","  804900"
"  HUBC","  2017-03-09","  133.97","  135.07","  132.00","  133.69","  494500"
"  HUBC","  2017-03-08","  134.80","  135.00","  133.69","  133.97","  504200"
"  HUBC","  2017-03-07","  134.80","  135.00","  131.69","  134.80","  402400"
"  HUBC","  2017-03-06","  133.42","  135.10","  133.39","  134.80","  287400"
"  HUBC","  2017-03-03","  132.02","  133.50","  131.60","  133.42","  345600"
"  HUBC","  2017-03-02","  130.19","  132.88","  131.00","  132.02","  477700"
"  HUBC","  2017-03-01","  130.89","  133.00","  129.50","  130.19","  359200"
"  HUBC","  2017-02-28","  131.80","  133.49","  130.50","  130.89","  736200"
"  HUBC","  2017-02-27","  133.32","  134.99","  131.25","  131.80","  146700"
"  HUBC","  2017-02-24","  132.88","  133.58","  131.97","  133.32","  320800"
"  HUBC","  2017-02-23","  134.44","  135.85","  131.74","  132.88","  445600"
"  HUBC","  2017-02-22","  135.24","  136.89","  134.00","  134.44","  807700"
"  HUBC","  2017-02-21","  133.75","  135.50","  133.00","  135.24","  124800"
"  HUBC","  2017-02-20","  136.52","  141.97","  133.35","  133.75","  638800"
"  HUBC","  2017-02-17","  136.41","  139.49","  135.60","  136.52","  188300"
"  HUBC","  2017-02-16","  136.69","  138.99","  135.02","  136.41","  526200"
"  HUBC","  2017-02-15","  138.19","  138.50","  136.10","  136.69","  412400"
"  HUBC","  2017-02-14","  138.92","  139.49","  136.00","  138.19","  282800"
"  HUBC","  2017-02-13","  137.77","  140.50","  138.14","  138.92","  267800"
"  HUBC","  2017-02-10","  139.75","  139.97","  137.00","  137.77","  399600"
"  HUBC","  2017-02-09","  142.96","  142.69","  139.00","  139.75","  1404000"
"  HUBC","  2017-02-08","  142.86","  143.94","  142.02","  142.96","  490700"
"  HUBC","  2017-02-07","  143.61","  143.94","  141.05","  142.86","  221800"
"  HUBC","  2017-02-06","  143.83","  144.00","  143.00","  143.61","  253100"
"  HUBC","  2017-02-03","  145.42","  145.05","  143.00","  143.83","  1626500"
"  HUBC","  2017-02-02","  143.61","  145.99","  144.10","  145.42","  680000"
"  HUBC","  2017-02-01","  138.35","  145.00","  138.50","  143.61","  3710700"
"  HUBC","  2017-01-31","  136.61","  140.11","  132.60","  138.35","  5215400"
"  HUBC","  2017-01-30","  140.63","  142.00","  135.00","  136.61","  601500"
"  HUBC","  2017-01-27","  138.00","  142.39","  138.00","  140.63","  2005900"
"  HUBC","  2017-01-26","  133.66","  138.39","  134.50","  138.00","  2936100"
"  HUBC","  2017-01-25","  133.83","  134.94","  132.30","  133.66","  1227100"
"  HUBC","  2017-01-24","  133.03","  134.50","  132.00","  133.83","  2621500"
"  HUBC","  2017-01-23","  130.61","  134.10","  130.00","  133.03","  2335600"
"  HUBC","  2017-01-20","  128.44","  131.49","  128.10","  130.61","  2083900"
"  HUBC","  2017-01-19","  127.27","  129.00","  126.56","  128.44","  366000"
"  HUBC","  2017-01-18","  128.86","  129.75","  126.50","  127.27","  557300"
"  HUBC","  2017-01-17","  129.00","  129.49","  125.09","  128.86","  541100"
"  HUBC","  2017-01-16","  130.96","  131.00","  127.75","  129.00","  1636700"
"  HUBC","  2017-01-13","  133.30","  133.89","  130.02","  130.96","  1291100"
"  HUBC","  2017-01-12","  128.07","  134.00","  131.55","  133.30","  6449300"
"  HUBC","  2017-01-11","  124.86","  129.10","  123.47","  128.07","  2277200"
"  HUBC","  2017-01-10","  124.44","  125.00","  124.01","  124.86","  473000"
"  HUBC","  2017-01-09","  124.37","  124.88","  124.00","  124.44","  679900"
"  HUBC","  2017-01-06","  124.62","  124.98","  123.50","  124.37","  565900"
"  HUBC","  2017-01-05","  125.58","  126.97","  124.00","  124.62","  1595500"
"  HUBC","  2017-01-04","  124.05","  126.83","  123.25","  125.58","  2240200"
"  HUBC","  2017-01-03","  122.95","  125.00","  122.00","  124.05","  993400"
"  HUBC","  2017-01-02","  123.48","  124.34","  122.00","  122.95","  894000"
"  HUBC","  2016-12-30","  124.38","  124.84","  123.00","  123.48","  933300"
"  HUBC","  2016-12-29","  125.15","  125.90","  123.98","  124.38","  1582400"
"  HUBC","  2016-12-28","  123.83","  126.38","  123.50","  125.15","  1197200"
"  HUBC","  2016-12-27","  125.58","  125.69","  123.50","  123.83","  496800"
"  HUBC","  2016-12-26","  123.44","  126.50","  123.00","  125.58","  1834700"
"  HUBC","  2016-12-23","  124.33","  125.50","  122.00","  123.44","  1853800"
"  HUBC","  2016-12-22","  125.55","  126.48","  123.51","  124.33","  1132400"
"  HUBC","  2016-12-21","  128.72","  130.66","  122.72","  125.55","  3946300"
"  HUBC","  2016-12-20","  124.18","  129.89","  124.00","  128.72","  3736000"
"  HUBC","  2016-12-19","  122.62","  126.75","  123.50","  124.18","  4538300"
"  HUBC","  2016-12-16","  117.87","  123.76","  117.61","  122.62","  2709500"
"  HUBC","  2016-12-15","  118.91","  121.80","  117.50","  117.87","  752300"
"  HUBC","  2016-12-14","  116.08","  119.50","  116.50","  118.91","  1673300"
"  HUBC","  2016-12-13","  113.58","  118.40","  113.02","  116.08","  3063600"
"  HUBC","  2016-12-09","  113.54","  114.52","  113.00","  113.58","  652100"
"  HUBC","  2016-12-08","  113.83","  114.15","  112.51","  113.54","  432400"
"  HUBC","  2016-12-07","  112.79","  114.00","  111.75","  113.83","  1840100"
"  HUBC","  2016-12-06","  110.51","  113.25","  111.09","  112.79","  1317400"
"  HUBC","  2016-12-05","  108.11","  111.25","  108.98","  110.51","  1084400"
"  HUBC","  2016-12-02","  107.44","  108.40","  107.00","  108.11","  333300"
"  HUBC","  2016-12-01","  104.55","  108.09","  105.48","  107.44","  1076800"
"  HUBC","  2016-11-30","  106.01","  107.88","  105.59","  106.05","  772600"
"  HUBC","  2016-11-29","  104.91","  106.80","  104.81","  106.01","  1559100"
"  HUBC","  2016-11-28","  105.97","  106.05","  104.50","  104.91","  1137100"
"  HUBC","  2016-11-25","  106.91","  107.05","  105.50","  105.97","  1208700"
"  HUBC","  2016-11-24","  108.23","  108.90","  106.75","  106.91","  883400"
"  HUBC","  2016-11-23","  108.01","  109.00","  107.50","  108.23","  4819300"
"  HUBC","  2016-11-22","  106.16","  108.98","  106.50","  108.01","  2041200"
"  HUBC","  2016-11-21","  103.76","  106.65","  103.90","  106.16","  709700"
"  HUBC","  2016-11-18","  103.15","  104.50","  103.05","  103.76","  402500"
"  HUBC","  2016-11-17","  104.00","  104.00","  103.01","  103.15","  1097200"
"  HUBC","  2016-11-16","  104.48","  105.00","  103.75","  104.00","  714800"
"  HUBC","  2016-11-15","  105.93","  106.59","  104.00","  104.48","  2230900"
"  HUBC","  2016-11-14","  107.45","  108.00","  105.01","  105.93","  2002900"
"  HUBC","  2016-11-11","  107.44","  108.00","  107.01","  107.45","  2810800"
"  HUBC","  2016-11-10","  107.00","  108.00","  107.00","  107.44","  1034300"
"  HUBC","  2016-11-09","  106.84","  107.56","  105.50","  107.00","  723100"
"  HUBC","  2016-11-08","  107.81","  109.47","  106.51","  106.84","  902100"
"  HUBC","  2016-11-07","  109.16","  109.88","  107.69","  107.81","  1230800"
"  HUBC","  2016-11-04","  110.55","  110.75","  109.00","  109.16","  452400"
"  HUBC","  2016-11-03","  110.66","  112.50","  110.30","  110.55","  985600"
"  HUBC","  2016-11-02","  110.00","  112.00","  109.80","  110.66","  526800"
"  HUBC","  2016-11-01","  106.73","  110.50","  106.30","  110.00","  2217700"
"  HUBC","  2016-10-31","  107.30","  108.48","  106.00","  106.73","  1489600"
"  HUBC","  2016-10-28","  108.37","  108.48","  107.00","  107.30","  776400"
"  HUBC","  2016-10-27","  109.18","  110.00","  107.50","  108.37","  3513900"
"  HUBC","  2016-10-26","  112.19","  113.50","  108.08","  109.18","  3121300"
"  HUBC","  2016-10-25","  113.33","  114.30","  111.51","  112.19","  628400"
"  HUBC","  2016-10-24","  112.01","  114.00","  110.50","  113.33","  650100"
"  HUBC","  2016-10-21","  113.01","  113.00","  111.01","  112.01","  1139300"
"  HUBC","  2016-10-20","  111.51","  115.00","  112.00","  113.01","  1356900"
"  HUBC","  2016-10-19","  114.20","  114.00","  111.48","  111.51","  718800"
"  HUBC","  2016-10-18","  117.16","  116.11","  113.12","  114.20","  998100"
"  HUBC","  2016-10-17","  115.70","  118.48","  115.12","  117.16","  573200"
"  HUBC","  2016-10-14","  115.13","  116.00","  114.48","  115.70","  191000"
"  HUBC","  2016-10-13","  115.02","  116.50","  114.25","  115.13","  919400"
"  HUBC","  2016-10-10","  115.88","  116.00","  114.50","  115.02","  603400"
"  HUBC","  2016-10-07","  116.97","  117.00","  115.50","  115.88","  273700"
"  HUBC","  2016-10-06","  115.83","  117.84","  116.50","  116.97","  2249700"
"  HUBC","  2016-10-05","  117.69","  119.48","  117.69","  118.83","  899500"
"  HUBC","  2016-10-04","  118.16","  118.62","  116.50","  117.69","  1712500"
"  HUBC","  2016-10-03","  119.16","  120.00","  118.00","  118.16","  1702100"
"  HUBC","  2016-09-30","  119.95","  120.87","  118.87","  119.16","  928000"
"  HUBC","  2016-09-29","  119.97","  121.38","  119.00","  119.95","  782700"
"  HUBC","  2016-09-28","  120.40","  121.00","  119.75","  119.97","  520800"
"  HUBC","  2016-09-27","  120.00","  121.00","  119.75","  120.40","  649400"
"  HUBC","  2016-09-26","  118.80","  120.50","  119.30","  120.00","  1181600"
"  HUBC","  2016-09-23","  120.37","  120.25","  118.52","  118.80","  651900"
"  HUBC","  2016-09-22","  119.01","  122.01","  119.00","  120.37","  671100"
"  HUBC","  2016-09-21","  118.50","  119.90","  118.01","  119.01","  242300"
"  HUBC","  2016-09-20","  119.16","  120.48","  118.02","  118.50","  1243500"
"  HUBC","  2016-09-19","  119.56","  122.00","  119.01","  119.16","  588100"
"  HUBC","  2016-09-16","  121.12","  122.00","  119.11","  119.56","  767700"
"  HUBC","  2016-09-15","  122.58","  123.00","  120.94","  121.12","  944200"
"  HUBC","  2016-09-09","  125.05","  125.44","  122.48","  122.58","  606900"
"  HUBC","  2016-09-08","  125.45","  126.00","  122.05","  125.05","  434800"
"  HUBC","  2016-09-07","  123.58","  125.90","  123.01","  125.45","  686700"
"  HUBC","  2016-09-06","  121.76","  124.00","  121.11","  123.58","  289800"
"  HUBC","  2016-09-05","  123.66","  123.00","  121.09","  121.76","  263700"
"  HUBC","  2016-09-02","  124.30","  124.44","  123.44","  123.66","  426700"
"  HUBC","  2016-09-01","  124.43","  124.98","  123.50","  124.30","  241800"
"  HUBC","  2016-08-31","  125.87","  126.00","  123.75","  124.43","  678500"
"  HUBC","  2016-08-30","  127.06","  127.50","  125.65","  125.87","  568300"
"  HUBC","  2016-08-29","  126.77","  127.55","  126.50","  127.06","  524300"
"  HUBC","  2016-08-26","  123.98","  127.00","  124.00","  126.77","  1054300"
"  HUBC","  2016-08-25","  123.69","  124.75","  122.80","  123.98","  858200"
"  HUBC","  2016-08-24","  123.40","  124.25","  122.94","  123.69","  640900"
"  HUBC","  2016-08-23","  123.59","  124.90","  123.00","  123.40","  668100"
"  HUBC","  2016-08-22","  122.91","  124.50","  122.15","  123.59","  301900"
"  HUBC","  2016-08-19","  123.83","  124.25","  122.51","  122.91","  3377900"
"  HUBC","  2016-08-18","  125.01","  125.69","  123.50","  123.83","  761600"
"  HUBC","  2016-08-17","  125.27","  126.52","  125.00","  125.01","  2033200"
"  HUBC","  2016-08-16","  128.44","  129.00","  125.00","  125.27","  1649800"
"  HUBC","  2016-08-15","  127.48","  128.75","  127.50","  128.44","  498000"
"  HUBC","  2016-08-12","  128.32","  128.99","  127.34","  127.48","  1910400"
"  HUBC","  2016-08-11","  128.86","  129.00","  128.14","  128.32","  99600"
"  HUBC","  2016-08-10","  129.24","  129.69","  128.11","  128.86","  361300"
"  HUBC","  2016-08-09","  129.02","  130.00","  128.86","  129.24","  637300"
"  HUBC","  2016-08-08","  129.72","  130.00","  128.50","  129.02","  297200"
"  HUBC","  2016-08-05","  127.93","  132.88","  128.30","  129.72","  1339000"
"  HUBC","  2016-08-04","  128.27","  129.88","  127.75","  127.93","  217200"
"  HUBC","  2016-08-03","  129.58","  131.00","  127.00","  128.27","  440900"
"  HUBC","  2016-08-02","  129.97","  130.89","  129.50","  129.58","  484300"
"  HUBC","  2016-08-01","  132.02","  132.10","  129.53","  129.97","  767600"
"  HUBC","  2016-07-29","  131.21","  132.85","  131.49","  132.02","  291000"
"  HUBC","  2016-07-28","  131.30","  133.50","  130.75","  131.21","  579500"
"  HUBC","  2016-07-27","  130.50","  131.88","  130.13","  131.30","  1318600"
"  HUBC","  2016-07-26","  130.13","  132.00","  130.00","  130.50","  1573800"
"  HUBC","  2016-07-25","  130.86","  131.00","  129.50","  130.13","  379900"
"  HUBC","  2016-07-22","  130.92","  132.00","  130.30","  130.86","  808500"
"  HUBC","  2016-07-21","  130.88","  131.88","  130.50","  130.92","  605200"
"  HUBC","  2016-07-20","  130.97","  132.00","  129.50","  130.88","  1566200"
"  HUBC","  2016-07-19","  131.66","  131.44","  129.99","  130.97","  385500"
"  HUBC","  2016-07-18","  129.02","  131.99","  127.80","  131.66","  678400"
"  HUBC","  2016-07-15","  132.33","  133.89","  128.52","  129.02","  942600"
"  HUBC","  2016-07-14","  128.32","  133.30","  127.00","  132.33","  2257600"
"  HUBC","  2016-07-13","  126.63","  130.75","  126.15","  128.32","  1762900"
"  HUBC","  2016-07-12","  123.44","  127.84","  123.75","  126.63","  3015900"
"  HUBC","  2016-07-11","  121.00","  125.40","  120.01","  123.44","  2007300"
"  HUBC","  2016-07-04","  120.05","  122.05","  120.00","  121.00","  656500"
"  HUBC","  2016-06-30","  119.87","  121.00","  119.05","  120.05","  474600"
"  HUBC","  2016-06-29","  118.09","  120.90","  119.00","  119.87","  1667400"
"  HUBC","  2016-06-28","  117.16","  119.37","  117.00","  118.09","  8886700"
"  HUBC","  2016-06-27","  116.98","  118.48","  116.98","  117.16","  644200"
"  HUBC","  2016-06-24","  118.95","  117.70","  115.98","  116.98","  1315900"
"  HUBC","  2016-06-23","  118.08","  119.15","  117.26","  118.95","  253000"
"  HUBC","  2016-06-22","  119.83","  120.19","  118.00","  118.08","  404400"
"  HUBC","  2016-06-21","  119.97","  121.00","  118.69","  119.83","  288400"
"  HUBC","  2016-06-20","  118.41","  120.00","  118.51","  119.97","  661800"
"  HUBC","  2016-06-17","  119.65","  119.01","  117.61","  118.41","  865100"
"  HUBC","  2016-06-16","  122.87","  123.50","  118.50","  119.65","  1056400"
"  HUBC","  2016-06-15","  117.04","  122.88","  121.11","  122.87","  2303600"
"  HUBC","  2016-06-14","  114.12","  118.00","  114.94","  117.04","  1632800"
"  HUBC","  2016-06-13","  113.69","  114.90","  111.50","  114.12","  1333500"
"  HUBC","  2016-06-09","  116.86","  117.00","  116.51","  116.68","  553700"
"  HUBC","  2016-06-08","  117.15","  117.01","  116.59","  116.86","  775100"
"  HUBC","  2016-06-07","  117.75","  118.30","  116.90","  117.15","  348700"
"  HUBC","  2016-06-06","  118.44","  118.50","  117.02","  117.75","  318700"
"  HUBC","  2016-06-03","  114.02","  119.73","  114.25","  118.44","  1705000"
"  HUBC","  2016-06-02","  115.97","  117.87","  116.00","  117.52","  934500"
"  HUBC","  2016-06-01","  115.05","  116.25","  114.81","  115.97","  1299000"
"  HUBC","  2016-05-31","  114.93","  115.73","  114.25","  115.05","  966000"
"  HUBC","  2016-05-30","  116.44","  117.00","  114.50","  114.93","  527000"
"  HUBC","  2016-05-27","  115.73","  117.00","  116.01","  116.44","  447000"
"  HUBC","  2016-05-26","  117.15","  117.51","  115.55","  115.73","  767200"
"  HUBC","  2016-05-25","  115.31","  117.40","  115.41","  117.15","  1267400"
"  HUBC","  2016-05-24","  118.23","  118.00","  115.19","  115.31","  3708300"
"  HUBC","  2016-05-23","  114.90","  119.50","  115.50","  118.23","  1733000"
"  HUBC","  2016-05-20","  114.19","  115.84","  114.05","  114.90","  673700"
"  HUBC","  2016-05-19","  111.68","  114.98","  111.51","  114.19","  1673200"
"  HUBC","  2016-05-18","  111.04","  112.47","  111.36","  111.68","  447700"
"  HUBC","  2016-05-17","  113.47","  113.94","  110.75","  111.04","  579400"
"  HUBC","  2016-05-16","  114.20","  114.50","  113.01","  113.47","  119500"
"  HUBC","  2016-05-13","  113.41","  115.50","  112.00","  114.20","  795800"
"  HUBC","  2016-05-12","  114.73","  114.90","  113.05","  113.41","  174200"
"  HUBC","  2016-05-11","  112.73","  115.90","  113.00","  114.73","  909300"
"  HUBC","  2016-05-10","  111.37","  112.94","  110.50","  112.73","  620100"
"  HUBC","  2016-05-09","  110.12","  111.55","  110.09","  111.37","  394500"
"  HUBC","  2016-05-06","  110.11","  111.25","  109.90","  110.12","  666200"
"  HUBC","  2016-05-05","  108.93","  110.75","  109.00","  110.11","  961700"
"  HUBC","  2016-05-04","  108.58","  109.80","  108.34","  108.93","  904000"
"  HUBC","  2016-05-03","  108.87","  109.00","  108.26","  108.58","  354100"
"  HUBC","  2016-05-02","  108.62","  109.00","  107.51","  108.87","  225500"
"  HUBC","  2016-04-29","  109.30","  110.98","  108.11","  108.62","  469500"
"  HUBC","  2016-04-28","  105.80","  110.34","  105.06","  109.30","  1667600"
"  HUBC","  2016-04-27","  105.45","  106.50","  104.69","  105.80","  532000"
"  HUBC","  2016-04-26","  105.51","  105.75","  104.70","  105.45","  223600"
"  HUBC","  2016-04-25","  105.54","  105.69","  104.25","  105.51","  86300"
"  HUBC","  2016-04-22","  104.51","  105.75","  104.30","  105.54","  226200"
"  HUBC","  2016-04-21","  104.52","  106.00","  104.25","  104.51","  524500"
"  HUBC","  2016-04-20","  104.37","  106.00","  104.25","  104.52","  153000"
"  HUBC","  2016-04-19","  104.50","  104.55","  104.11","  104.37","  191500"
"  HUBC","  2016-04-18","  104.41","  104.97","  104.11","  104.50","  259200"
"  HUBC","  2016-04-15","  105.00","  105.00","  104.00","  104.41","  481100"
"  HUBC","  2016-04-14","  104.41","  105.50","  104.30","  105.00","  300100"
"  HUBC","  2016-04-12","  105.01","  105.69","  105.00","  105.54","  237800"
"  HUBC","  2016-04-11","  105.48","  106.50","  104.75","  105.01","  266000"
"  HUBC","  2016-04-08","  105.86","  106.48","  105.16","  105.48","  213400"
"  HUBC","  2016-04-07","  105.69","  106.19","  105.30","  105.86","  1037900"
"  HUBC","  2016-04-06","  106.01","  106.68","  105.59","  105.69","  864700"
"  HUBC","  2016-04-05","  105.90","  106.69","  105.50","  106.01","  718600"
"  HUBC","  2016-04-04","  106.23","  106.75","  105.50","  105.90","  440300"
"  HUBC","  2016-04-01","  104.54","  107.80","  104.01","  106.23","  492600"
"  HUBC","  2016-03-31","  105.00","  105.40","  104.31","  104.54","  643300"
"  HUBC","  2016-03-30","  105.04","  105.94","  104.19","  105.00","  676000"
"  HUBC","  2016-03-29","  103.97","  105.48","  104.09","  105.04","  277700"
"  HUBC","  2016-03-28","  104.62","  104.44","  103.62","  103.97","  347200"
"  HUBC","  2016-03-25","  104.16","  104.90","  103.70","  104.62","  92900"
"  HUBC","  2016-03-24","  105.00","  104.80","  103.80","  104.16","  157100"
"  HUBC","  2016-03-22","  104.55","  105.00","  104.25","  105.00","  169100"
"  HUBC","  2016-03-21","  104.52","  105.98","  104.12","  104.55","  1076600"
"  HUBC","  2016-03-18","  105.94","  105.88","  104.00","  104.52","  1465000"
"  HUBC","  2016-03-17","  107.20","  108.00","  105.50","  105.94","  680500"
"  HUBC","  2016-03-16","  106.51","  108.00","  106.51","  107.20","  509600"
"  HUBC","  2016-03-15","  105.94","  107.00","  106.00","  106.51","  110300"
"  HUBC","  2016-03-14","  106.22","  106.50","  105.41","  105.94","  257500"
"  HUBC","  2016-03-11","  103.33","  106.56","  102.19","  106.22","  185600"
"  HUBC","  2016-03-10","  108.38","  108.50","  107.05","  107.83","  405100"
"  HUBC","  2016-03-09","  108.02","  108.44","  107.40","  108.38","  302600"
"  HUBC","  2016-03-08","  108.12","  108.50","  106.90","  108.02","  538700"
"  HUBC","  2016-03-07","  106.91","  108.34","  106.98","  108.12","  324000"
"  HUBC","  2016-03-04","  106.98","  107.25","  106.34","  106.91","  168000"
"  HUBC","  2016-03-03","  105.51","  107.00","  104.61","  106.98","  569000"
"  HUBC","  2016-03-02","  104.73","  105.75","  104.75","  105.51","  182800"
"  HUBC","  2016-03-01","  105.75","  105.00","  104.26","  104.73","  90600"
"  HUBC","  2016-02-29","  102.63","  106.00","  102.00","  105.75","  777100"
"  HUBC","  2016-02-26","  102.61","  103.00","  102.50","  102.63","  304000"
"  HUBC","  2016-02-25","  102.65","  103.05","  102.25","  102.61","  200300"
"  HUBC","  2016-02-24","  102.41","  103.25","  102.50","  102.65","  170600"
"  HUBC","  2016-02-23","  102.69","  103.09","  102.12","  102.41","  1032700"
"  HUBC","  2016-02-19","  102.26","  103.01","  102.00","  102.47","  373700"
"  HUBC","  2016-02-18","  102.91","  103.75","  102.19","  102.26","  401000"
"  HUBC","  2016-02-17","  103.69","  104.00","  102.80","  102.91","  2011300"
"  HUBC","  2016-02-16","  104.80","  104.75","  103.50","  103.69","  229000"
"  HUBC","  2016-02-15","  103.48","  105.25","  103.55","  104.80","  451900"
"  HUBC","  2016-02-12","  103.27","  103.84","  103.00","  103.48","  146700"
"  HUBC","  2016-02-11","  103.83","  104.01","  102.59","  103.27","  165900"
"  HUBC","  2016-02-10","  104.37","  105.00","  103.50","  103.83","  358400"
"  HUBC","  2016-02-09","  104.33","  104.75","  104.00","  104.37","  514900"
"  HUBC","  2016-02-08","  104.02","  105.25","  103.90","  104.33","  480100"
"  HUBC","  2016-02-04","  102.66","  104.80","  103.00","  104.02","  1764600"
"  HUBC","  2016-02-03","  102.69","  103.01","  102.09","  102.66","  732000"
"  HUBC","  2016-02-02","  102.69","  104.00","  102.05","  102.69","  776500"
"  HUBC","  2016-02-01","  101.95","  103.59","  102.00","  102.69","  968600"
"  HUBC","  2016-01-29","  100.01","  102.48","  100.40","  101.95","  863200"
"  HUBC","  2016-01-28","  100.00","  100.88","  99.75","  100.01","  1354900"
"  HUBC","  2016-01-27","  99.98","  100.75","  99.76","  100.00","  1197000"
"  HUBC","  2016-01-26","  99.98","  101.00","  99.65","  99.98","  427800"
"  HUBC","  2016-01-25","  98.80","  100.00","  99.00","  99.98","  311600"
"  HUBC","  2016-01-22","  99.00","  100.00","  98.50","  98.80","  863800"
"  HUBC","  2016-01-21","  99.37","  99.90","  98.80","  99.00","  1010200"
"  HUBC","  2016-01-20","  101.01","  101.00","  99.30","  99.37","  600900"
"  HUBC","  2016-01-19","  100.12","  101.80","  100.00","  101.01","  665200"
"  HUBC","  2016-01-18","  101.97","  101.98","  97.25","  100.12","  2282800"
"  HUBC","  2016-01-15","  102.06","  102.98","  101.59","  101.97","  1101600"
"  HUBC","  2016-01-14","  102.98","  103.00","  101.75","  102.06","  1307400"
"  HUBC","  2016-01-13","  102.72","  103.44","  102.72","  102.98","  3571400"
"  HUBC","  2016-01-12","  102.22","  104.48","  102.00","  102.72","  2007000"
"  HUBC","  2016-01-11","  101.58","  102.25","  101.19","  102.22","  202300"
"  HUBC","  2016-01-08","  101.90","  101.94","  101.25","  101.58","  583400"
"  HUBC","  2016-01-07","  102.33","  102.48","  101.50","  101.90","  315600"
"  HUBC","  2016-01-06","  102.40","  102.79","  102.00","  102.33","  210300"
"  HUBC","  2016-01-05","  103.69","  102.90","  101.69","  102.40","  1578100"
"  HUBC","  2016-01-04","  103.59","  104.51","  103.05","  103.69","  136300"
"  HUBC","  2016-01-01","  102.59","  104.00","  102.75","  103.59","  148200"
"  HUBC","  2015-12-31","  103.48","  104.00","  102.50","  102.59","  530500"
"  HUBC","  2015-12-30","  102.50","  103.98","  102.48","  103.48","  2301500"
"  HUBC","  2015-12-29","  101.48","  102.80","  101.69","  102.50","  920000"
"  HUBC","  2015-12-28","  101.23","  101.94","  101.25","  101.48","  2222500"
"  HUBC","  2015-12-23","  102.08","  102.59","  101.00","  101.23","  1302000"
"  HUBC","  2015-12-22","  102.98","  103.26","  102.00","  102.08","  290000"
"  HUBC","  2015-12-21","  101.76","  103.80","  101.50","  102.98","  140000"
"  HUBC","  2015-12-18","  102.55","  102.90","  101.34","  101.76","  569500"
"  HUBC","  2015-12-17","  102.11","  102.90","  101.84","  102.55","  623500"
"  HUBC","  2015-12-16","  102.01","  102.75","  102.00","  102.11","  99500"
"  HUBC","  2015-12-15","  103.05","  104.00","  101.59","  102.01","  389000"
"  HUBC","  2015-12-14","  103.55","  103.40","  101.50","  103.05","  478000"
"  HUBC","  2015-12-11","  103.62","  105.00","  103.50","  103.55","  683000"
"  HUBC","  2015-12-10","  103.94","  103.88","  103.50","  103.62","  240000"
"  HUBC","  2015-12-09","  102.90","  104.00","  103.30","  103.94","  114000"
"  HUBC","  2015-12-08","  104.63","  104.50","  102.25","  102.90","  930500"
"  HUBC","  2015-12-07","  104.27","  104.98","  104.00","  104.63","  118500"
"  HUBC","  2015-12-04","  104.08","  104.75","  104.00","  104.27","  227000"
"  HUBC","  2015-12-03","  102.55","  104.48","  102.00","  104.08","  577000"
"  HUBC","  2015-12-02","  101.00","  103.25","  101.01","  102.55","  1008500"
"  HUBC","  2015-12-01","  101.44","  103.09","  100.50","  101.00","  1410000"
"  HUBC","  2015-11-30","  102.73","  104.50","  101.12","  101.44","  628000"
"  HUBC","  2015-11-27","  102.86","  107.00","  100.50","  102.73","  691000"
"  HUBC","  2015-11-26","  103.26","  103.79","  102.70","  102.86","  513500"
"  HUBC","  2015-11-25","  104.97","  104.50","  102.75","  103.26","  331000"
"  HUBC","  2015-11-24","  104.65","  105.19","  104.87","  104.97","  76000"
"  HUBC","  2015-11-23","  105.51","  106.80","  104.40","  104.65","  1457000"
"  HUBC","  2015-11-20","  105.72","  106.00","  105.05","  105.51","  216500"
"  HUBC","  2015-11-19","  106.44","  107.00","  105.50","  105.72","  1949000"
"  HUBC","  2015-11-18","  107.51","  107.34","  106.30","  106.44","  2049500"
"  HUBC","  2015-11-17","  107.26","  107.73","  107.25","  107.51","  215000"
"  HUBC","  2015-11-16","  106.75","  107.73","  106.54","  107.26","  447500"
"  HUBC","  2015-11-13","  107.15","  107.50","  106.50","  106.75","  361000"
"  HUBC","  2015-11-12","  106.51","  107.25","  106.55","  107.15","  242500"
"  HUBC","  2015-11-11","  107.00","  107.01","  106.50","  106.51","  375000"
"  HUBC","  2015-11-10","  106.51","  107.15","  106.51","  107.00","  369000"
"  HUBC","  2015-11-09","  106.97","  108.01","  106.09","  106.51","  190500"
"  HUBC","  2015-11-06","  105.98","  107.01","  106.38","  106.97","  513000"
"  HUBC","  2015-11-05","  106.47","  106.65","  105.69","  105.98","  633000"
"  HUBC","  2015-11-04","  105.93","  106.88","  106.00","  106.47","  151500"
"  HUBC","  2015-11-03","  105.97","  106.69","  105.01","  105.93","  1179500"
"  HUBC","  2015-11-02","  104.26","  106.01","  104.00","  105.97","  1093500"
"  HUBC","  2015-10-30","  104.54","  104.88","  104.00","  104.26","  276000"
"  HUBC","  2015-10-29","  104.08","  104.75","  103.59","  104.54","  211000"
"  HUBC","  2015-10-28","  102.81","  105.00","  102.98","  104.08","  1033500"
"  HUBC","  2015-10-27","  103.66","  103.90","  102.50","  102.81","  88500"
"  HUBC","  2015-10-26","  102.69","  104.09","  103.50","  103.66","  226000"
"  HUBC","  2015-10-22","  102.50","  102.90","  101.94","  102.69","  1789000"
"  HUBC","  2015-10-21","  102.88","  103.00","  102.25","  102.50","  150500"
"  HUBC","  2015-10-20","  103.00","  103.25","  102.80","  102.88","  124000"
